Rating,Review,Score,Sentiment
4,these are great little cards and are very fast the only thing i hate about microsd is that they are so dang small and the slots are spring loaded i have lost a couple from them shooting across the room,"{'neg': 0.136, 'neu': 0.771, 'pos': 0.093, 'compound': -0.2263}",neutral
4,i use the phone with this card in combination with an eyefi mobi card to back up photos when im in the field,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4,i added this to my samsung s gb phone and it works great i can store most of my music for when i travel i will nevery have to listen to the same thing on a signal trip,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.6249}",positive
4,purchased it for use on my samsung tab as well as my note the msd card came with possible formatting ntfs fat exfat the default is exfat and there seemed to be some comments saying that certain devices might not be able to read exfatbeing the smart alec i am i decided to format it to ntfs assuming that my android devices will work with it tab was not able to read ntfs and i had to reformat it back to fat in order to get it worksubsequently i tried using those usbsd card reader those that looks like a tiny usb driveand realised that apparently the sd card formatting is too new and it simply will not register as gb but can only read up to gbhave not tried on note yet but should work seeing that the technology is pretty on par,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.8402}",positive
4,i used it on my sony as been using it for almost a month now and i have yet to encounter any problem,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4019}",neutral
4,this super micro sd card was required for the sony action cam that i bought for use with my phantom quad copter super small and therefore easy to misplace i like my cf cards i use for my cameras because you can hold on to them better i like sandisk products as thats all i use,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.9559}",positive
4,price was right shipping quick class card for hd video in my goprohard to rate it since memory cards are pretty much memory cards nothing jumps out as excellent so that is why of,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.7845}",positive
4,ive gotten four of these for both of my nikon ds and have had little bit of an issue with the adapter cards being out of spec and sticking in the nikon camera sd slots and one of my card readers sure enough i sanded one down carefully and it fit perfectlyperformance wise these things scream over regular class or class cards and perform nearly excellent i cant complain other than i wish they were faster but im not getting that for a while at per card,"{'neg': 0.021, 'neu': 0.84, 'pos': 0.139, 'compound': 0.7653}",positive
4,this memory is the right price and it worked right from the starti think this is a good deal and good memoryworks fine in note,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.765}",positive
4,i bought this card as an addition to my gb galaxy note i have well over gb that i use for music with scads left over for apps and movies you may never need this much space but some of you are like me and we want this much space with my usb the transfer speeds are very adequate cant wait for the gb,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.7929}",positive
4,stil not getting the write speed as i need but considering the cost capacity speed it is a good card,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.5927}",positive
4,its been a month now with this sdcard in my phone i transfer an average of gb of data to and from the device per week the sdcard is holding just fine where most tend to crap out or cause problems this has yet to do it,"{'neg': 0.113, 'neu': 0.851, 'pos': 0.036, 'compound': -0.5809}",negative
4,sandisk is the premier brand in flash memory and this card came at a good price speeds are fast enough to work inside of my p dashcam and has been running consistently for a few weeks now good brand speeds as advertised and reliable so far no complaints,"{'neg': 0.104, 'neu': 0.785, 'pos': 0.111, 'compound': 0.092}",neutral
4,the only thing is if you use this product on andiod you must format windows machines dont seem to supot fat winwods machines will open files but the format program on win only formats ntfs and exfat which is limting because andriod uses fat,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.7351}",positive
4,sandisk were the first memory cards i came across years ago i think they hold up very well against the competition they are inexpensive and do the job i am a huge kingston fan but the price of this card was too hard to pass upi currently have it in my phone for photo video storage so far no complaints,"{'neg': 0.137, 'neu': 0.784, 'pos': 0.078, 'compound': -0.6972}",negative
4,this is big and fast for me i prefer having this side so i wont run out of space and the speed of is all i need anyways highly recommend it,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4201}",neutral
4,so far its been fine no problems other than when installed phone only read gb instead of the gb thats the reason im only giving it stars if anyone can give me a answer why it only read instead of the please let me know,"{'neg': 0.097, 'neu': 0.774, 'pos': 0.129, 'compound': 0.1531}",neutral
4,bought it for my tablet it works well and it has been working now for about months i have no complaints,"{'neg': 0.204, 'neu': 0.708, 'pos': 0.088, 'compound': -0.4215}",neutral
4,i cannot say if its the sd card or the phone but google sez its the phone put your mps on this card for your galaxy s and the result is a jumble of corrupted files yep thats what i got so in fairness to sandisk i gave this card stars and a suggestion to yall out there get the gb card for your s instead,"{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.4215}",neutral
4,previously purchased two adata microsd cards one which never worked and one which failed on the second bootso far no problems with tht sansdisk chip,"{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.802}",negative
4,the advertisement calls this card a class card however i was not able to get class speeds with this card sd cards seem to be much faster at readwrite then microsd cards i get about mbs write speed when copying a file to my sd card through my phone usb cable i get the same transfer rate when in an adapter these small memory cards seem to be very limited on their write speed also this card did heat up some when transferring to it for a long period of time continuously but not too badjust warm the read speeds seem to cap out at about mbs but i did see mbs on small files one thing to note and this may be by design for this particular card but this card is super fast when transferring small files but slow at big files so youll see slower write speeds the longer you write to it with larger files whereas smaller files zip along one at a time at that mbs i was getting mbs when writing a gb movie file to this card all in all this is an excellent card and beyond worth the money for what you get i love it for my evo g lte and my previous phone the evo g the only reason i gave it stars is because it did not perform as advertised at mbs however if you are thinking of getting this memory card for an android phone and dont want to pay big bucks this is your card stop reading and buy it im glad i did,"{'neg': 0.028, 'neu': 0.884, 'pos': 0.088, 'compound': 0.9651}",positive
4,to have both the micro and the adapter in the same package i only had to buy one package to get the items i needed for my smartphone and my digicam i replaced the gig micro in my phone with the gig one then reformatted my gig micro to be used in the adapter for my camera then uploaded photos to my laptop using the adapteri would have given it stars but the adapter stopped working after only months truthfully though i dont know if its because the product is defective or if i just handled it too much or incorrectly so i feel stars is fair,"{'neg': 0.056, 'neu': 0.882, 'pos': 0.062, 'compound': 0.1531}",neutral
4,after purchasing three of these one for myself and two for gifts to others i read reviews that said they sometimes just quit and its difficult or impossible to recover data i have only been using my own card for weeks but it hasnt failed yet after having this in my phone for almost months the phone started chirping every few seconds telling me it was either mounting or unmounting a card the sandisk ultra gb microsdhc class uhs memory card apparently just decided to fail thank goodness i only had info for one small app on it and only need to access it about once a week so its not real critical thanks to amazons day return policy though i will probably just have to eat the cost of this one unfortunately i read the other bad reviews about this product after i had already purchased mine of them but my wifes hasnt failed yet my advice is to stay clear of this product and maybe sandisk in general,"{'neg': 0.099, 'neu': 0.794, 'pos': 0.107, 'compound': 0.3798}",neutral
4,it reaches read speed of about mbs and write speed of about mbs at optimal situationother than the speed everything is fine id like to say the color is quite a good thing because microsd could be so small that you put it away for a few seconds it will easily disappear with the bright read and light grey color it is much easier to find because it will not blend into common backgroundalso the quality looks good not like some of the microsd cards this is a unibody design that you cannot tell from appearance that where is the circuits the sd card adapter come with it is in quite good quality tooin summery good design good quality not too satisfying speed it will be a judgement call to say if it worth it or not but to me i can totally go with it,"{'neg': 0.021, 'neu': 0.808, 'pos': 0.172, 'compound': 0.9342}",positive
4,using this in a security camera that i have mounted outside it does the job of recording the pictures and video the first one failed and had issues but this second one seems to be working well,"{'neg': 0.056, 'neu': 0.831, 'pos': 0.113, 'compound': 0.296}",neutral
4,this a great card with lots of storage for the money dont hesitate in buying this its a steal for the amount of storage you get,"{'neg': 0.106, 'neu': 0.697, 'pos': 0.196, 'compound': 0.4047}",neutral
4,for i cant complain about those speeds too much i put this little guy into a super mini microsd reader to stick into my truck stereo for mp storage i use a usb memory card reader to populate the card with music and my truck stereo seems happy with it,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.8572}",positive
4,i have not utilized the card as much as i had hoped i would so i cannot comment too much on the speed but my tablet asus transformer infinity certainly has plenty of space on it now,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.5994}",positive
4,the micro sd card was extremely fast writing and read files were very fast even on a slow usb interface mechanically the card is tight in the adapter needs a screw driver to get it back out of the adapter tried on another two adapters with the same results tight fit if user plan to use this as a normal size sd card it is an excellent card if one plan to switch between phone micro sd card and camera normal size sd card then the tight fit might be a problem vender service was excellent shipment was faster than expected would buy it again even with the tight fit it was an excellent value for a very fast card camera can shoot burst mode without slowing down to write to card,"{'neg': 0.045, 'neu': 0.81, 'pos': 0.145, 'compound': 0.9382}",positive
4,received it as promised inserted it into tables and was acknowledged that it is thereguess it will work as expected also,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",neutral
4,i put it in my tablet and so far nothing to complain about will see how long this one can last,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.2755}",neutral
4,sandisk makes some great memory chips for a decent price i can recommend no names brands because of their error frequency,"{'neg': 0.185, 'neu': 0.566, 'pos': 0.249, 'compound': 0.4019}",neutral
4,works great so far but gopro filled the card pretty quick recording at p so i got a gb a week later,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.7814}",positive
4,i had to replace my other g msd card was not aware of the card speed issue and as a result started loosing video and pics from the card as they became corrupted did a little research and found out the card write speed was the issue did not make sense but replaced the card and yes it works have not lost a pic or a vid since,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.7178}",positive
4,love this gb micro sd card i put it in my samsung galaxy note phone i just returned from a day trip where i used it as my cameravideo recorder i kept it on hd quality the whole time no problems at all the only reason i did not give it a star rating was because it actually only had gb of space instead of if that is the norm then please excuse my ignorance,"{'neg': 0.096, 'neu': 0.803, 'pos': 0.101, 'compound': 0.1027}",neutral
4,works fine my virgin mobile htc evo v the phone didnt recognize it at first but after formatting its all good,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.6428}",positive
4,i got this to upgrade my surface pro s storage and it works nicely what do i store on it bunch of mps and games on steamit works well the games run fine boot pretty quick the one issues i had was installing the games sometimes the card would vanish from the drive and id have to pop it in and out to get it to go again however i feel like that could be software related as nothing like that happened while playing a gamebest idea is to install the game on the surface move the files over manually to the card tell steam to uninstall the game to erase it from the list then hit install point it to the folder on the card then itll spot the files download only a few things and bam it worksabout the card itself i wouldnt rely on multitasking off this thing as its not meant for that as in if youre playing music off this card do not install a game at the same time its fast at thing not many,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.9393}",positive
4,the card was working great i own quite a few for several of my devices one that i bough in suddenly died i went to the sandisk website and did a chat support the tech tried some quick troubleshooting and after about five minutes asked for my info for an rma the process was quick and easy like i said this one suddenly died no idea why luckily i didnt have anything important on it at the time this is the only one ive ever had fail and like i said the rma process was a breeze i really like these cards and the customer service was great for reference i run these cards in a samsung galaxy sii hercules gb motorola droid sholes gb motorola droid solana gb samsung galaxy note gtn gb it was the note one that failed i also have a gopro but i run the golden sandisk cards in that but they are twice the price i will continue to buy these cards regardless of this isolated incident,"{'neg': 0.088, 'neu': 0.81, 'pos': 0.101, 'compound': 0.0814}",neutral
4,i mean its obvious lies this whole gb thing you get maybe if you are luckyseems to work ok so far,"{'neg': 0.122, 'neu': 0.783, 'pos': 0.096, 'compound': -0.1531}",neutral
4,i cant give that much feedback on this because i ended up returning it i was looking for the ideal memory mircosd card for a gopro and found a better model i did end up filming one event on this card and it did pretty good it did end up lagging after some time though just briefly,"{'neg': 0.035, 'neu': 0.76, 'pos': 0.205, 'compound': 0.8834}",positive
4,this card is fast and cheap i used it on my canon s camera to shoot raw format pictures and video and it worked flawlessly im currently using it on my old mytouch phone for storagegreat product great price,"{'neg': 0.057, 'neu': 0.804, 'pos': 0.139, 'compound': 0.5423}",positive
4,very useful for surface pro to increase capacity from gb can also be used as backup in case something goes wrong,"{'neg': 0.117, 'neu': 0.677, 'pos': 0.207, 'compound': 0.3384}",neutral
4,for this special price i could not let them goi bought a few cards for my phone my gopro and my camera ideal,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.7269}",positive
4,not sure what the point is of reviewing a stanard g memory card purchased for a tablet and works fine,"{'neg': 0.105, 'neu': 0.799, 'pos': 0.096, 'compound': -0.0418}",neutral
4,i used this to replace the existing transcend microsdhc card in my phone i find that only a few pieces of my equipment can access it apparently some older firmware devices do not recognize gb sd one trick i found i was able to format this in my tablet then move it into my phone initially my phone reported it as a corrupt sd other than that i have had no issues with it it is reliable and stable but not lightning fast it took me over two hours to copy my photos and music onto it,"{'neg': 0.03, 'neu': 0.953, 'pos': 0.018, 'compound': -0.0258}",neutral
4,i would recommend this memory card to anyone it works well with my tablet i have no problems with it,"{'neg': 0.209, 'neu': 0.596, 'pos': 0.196, 'compound': -0.0772}",neutral
4,there are things that i would like to say about the sand disk ultrait is the best dang sd card ive ever used all rights so lets be honest i just put this in my phone so that i would have extra storage for photos and videoshowever it is really good because it just sits in my phone and i dont have to do anything about itseriously i can access everything by just connecting my phone to usb so it is essentially like the phone has another hard drive,"{'neg': 0.015, 'neu': 0.818, 'pos': 0.167, 'compound': 0.9388}",positive
4,good quality product for the price i bought it for my go pro and i havent had any issues yet,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",neutral
4,i bought this for my android device and it works greatit even comes with a converter so if id like to use it for images or movies i couldid highly recommend this product to anyone needing memory for their phone android player camera or anything that uses sd and or micro sd,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.6764}",positive
4,this works with my galaxy s and is fast enough to record p video i would purchase again i have always had good luck with sandisk cards,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.7096}",positive
4,got this to expand the memory of my sons go pro camera it does the job for much less than the box stores had it for,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.3182}",neutral
4,excellent cards i have this one in my asus transformer and a gb one in my camera both work flaulessly,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.5719}",positive
4,alot of storage for a great price only one probkem since i installed this card into my samsung galaxy note about once a month or so when i turn the phone on in the morning it gets stuck in some sort of boot loop and hangs on the att logo screen my phone is stock and i have altered the software in no way granted i cannot be sure that the card is the cause of this problem but if i remove it and then boot the phone it works properly i love sandisk products and i will definitely continue to buy them just a word of warning,"{'neg': 0.087, 'neu': 0.794, 'pos': 0.119, 'compound': 0.7688}",positive
4,my wife and i just upgraded our phone to note and wanted more space we had the phone for days now and micro sd card works fine however i feel transfer rate is slow when transfering movies from my desktop to sd card gb movie will take about minutes i have pretty high end gaming pc intel i x cpu gb memory ati graphic card gb ssd card tb hard drive for storage w plus gold pus asus sabortooth motherboardetc when transfering movies or file to my wd inch external hard drive will take minutes still satisfied since i have more than gb of storage on my phone,"{'neg': 0.026, 'neu': 0.869, 'pos': 0.105, 'compound': 0.8658}",positive
4,works well no problems after using it for a number of months ive always found the sandisk memory cards to be reliable,"{'neg': 0.194, 'neu': 0.672, 'pos': 0.134, 'compound': -0.3612}",neutral
4,perfect for my ss galaxy note and a great price too i recommend this sd card for all your storage needs,"{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.8834}",positive
4,its good i liked it works perfectly with my minidrive but its kind of slow sometimes it doesnt reach the promised mbs,"{'neg': 0.144, 'neu': 0.61, 'pos': 0.246, 'compound': 0.3968}",neutral
4,love having the extra storage this card gives me the transfer speed to the card is slower than i would like but it plays back hd video without a hiccup,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.705}",positive
4,got it at a great price and it worked great was a little upset with the tiny size of the packaging as i almost didnt even see it on my step it arrived in a thick cardboard envelope that was about by,"{'neg': 0.051, 'neu': 0.769, 'pos': 0.18, 'compound': 0.7841}",positive
4,very fast very big just wish it were a bit less cash so i could buy more for my other storage needs,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4522}",neutral
4,i got this for my galaxy note as it accepts add on storage works perfectly and i use it to store all my music and files so i dont junk up the phones memory,"{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.7579}",positive
4,this memory card is exactly as advertised being class it is nice and fast this card has been in heavy use in my gpsr since i bought it and ive had no issues with it,"{'neg': 0.059, 'neu': 0.865, 'pos': 0.076, 'compound': 0.1531}",neutral
4,its a good capacity but the speed is slow that is almost mbut its acceptable to me i like it,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.7753}",positive
4,works on my samsung galaxy note but i dont really stress these kinds of things i have had no problems have not checked it for heat or any such thing,"{'neg': 0.183, 'neu': 0.721, 'pos': 0.096, 'compound': -0.4637}",neutral
4,the first one i received died in less than months it just stopped reading lost all that was on the card but sandisk customer service was excellent and replaced it not so enthused about the speed transfers between phone and pc usb werent impressive in my opinion slow but the bottleneck could be the phone but still,"{'neg': 0.193, 'neu': 0.733, 'pos': 0.074, 'compound': -0.7256}",negative
4,i was able to use this microsd card with my samsung galaxy s i just had to format it when it was in the phone the only reason not a star is that its not as fast as the more expensive versions,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4,works fine as sandisk usually does i know theres a lot of discussion about transfer rates and so forth but im fine if the rate isnt so fast or slow i really dont care long as it holds and keeps the data until i can transfer it all these cards seem to me to be about the same sandisk is the big name and so i usually stick with it but i have other makes that are just as good,"{'neg': 0.047, 'neu': 0.861, 'pos': 0.092, 'compound': 0.3799}",neutral
4,no complaints matched description was delivered on time and works well would easily recommend this to anyone looking to memory for their mobile device etc,"{'neg': 0.154, 'neu': 0.627, 'pos': 0.219, 'compound': 0.2732}",neutral
4,i had the card about months in my galaxy s and then it suddenly went into a read only mode all the data was still there and i was able to copy it all from the card but could not write or format the card i searched the internet high and low for a solution and then finally contacted sandisk support after explaining my problem they said it will need to be replaced and it would be covered under warranty the replacement process took about two weeks they paid for return shipping i now have the nd card and have had it running for about weeks nowwell see if i just happened to get a bad one or if they all are of questionable quality,"{'neg': 0.106, 'neu': 0.845, 'pos': 0.05, 'compound': -0.8047}",negative
4,i wanted some extra space in my new mobile device so i chose this sandisk microsd card the card has worked perfect so far in my htc one m for several weeks so far the performance of copying files from my computer over to the phone is adequate the performance is likely limited by the phones usb interface so i havent done any tests with the card connected up to a dedicated sd card reader,"{'neg': 0.025, 'neu': 0.863, 'pos': 0.112, 'compound': 0.7717}",positive
4,good size card and a great price my only complaint is with the adapter card the little lip on the end of the micro card is almost nonexistent and the adapter card slot is very very tight the only way i could get the micro card out was with needle nose pliers had to take a utility knife to the opening of the adapter card so i could actually slide it in an out with ease,"{'neg': 0.028, 'neu': 0.853, 'pos': 0.119, 'compound': 0.8074}",positive
4,i am using this in my samsung galaxy smart phone and i did not find any issue easy to access,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6808}",positive
4,the memory card runs smooth and is as it says class the card also comes at a very good price,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4927}",neutral
4,i bought this to put in my olympus pen epm camera which takes a standard sd card therefore it must go into the adapter to be put into the camera unfortunately there is something touchy about this sometimes i turn the camera on and get a card error sometimes i can pop the card out and back in and itll work this past weekend i couldnt get it to work at all im guessing its the camera or maybe the adapter when i plugged the card and adapter into my computer to copy the pictures off it worked perfectly so im not sure what the problem is i make sure to always carry a spare normal sd card with my camera in case this one stops working,"{'neg': 0.107, 'neu': 0.86, 'pos': 0.033, 'compound': -0.7685}",negative
4,no problems i have two and i bought one for a family member she loves it i need four more words i will keep buying it,"{'neg': 0.184, 'neu': 0.677, 'pos': 0.139, 'compound': -0.0516}",neutral
4,thank you amazon for showing me what type of memory card and adapter that i needed i love buying everything i need at once to use my electronics purchases,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.8126}",positive
4,this is a great product but with over production comes some small issues at times my phone will say that my card is damaged sometimes so i have to reboot not sure if its the phone or the card i got of these one for me and the wife hers never have any issues i can live with it it happens every so often,"{'neg': 0.096, 'neu': 0.866, 'pos': 0.039, 'compound': -0.578}",negative
4,good price and fast enough to load mp files from the computer quickly i use these in sansa clip mp players perfect match,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.765}",positive
4,good value it has great speed and memory for the purpose it serves i wish my memory was this good,"{'neg': 0.0, 'neu': 0.483, 'pos': 0.517, 'compound': 0.9325}",positive
4,seeing as how everyone in the family has some kind of device that can utilize a microsd or sd card this item fit the bill and i picked up a bunch to stuff stockings with these came in a basic white package with the adapter to fullsized sd gb is a nice size especially for all the new hd smartphones and tablets i have had better luck with sd cards than flash drives nearly all the flash drives i have purchased have died i have had microsd cards go south on me and zero fullsized sd cards go bad i installed my stockingstuffer into a car dvr dash cam where it has been recording my daily drives speed testing shows read speeds in excess of mbsec and write speeds of mbsec should be fast enough for most hd devices,"{'neg': 0.05, 'neu': 0.87, 'pos': 0.079, 'compound': 0.4767}",neutral
4,reliably turns my blackberry into a jukebox full of music video files no buffering or stuttering to catch up,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.5423}",negative
4,speed squeaks in at a bare minimum of a class good for tablets and smartphones wouldnt recommend it for picture or video cameras,"{'neg': 0.088, 'neu': 0.791, 'pos': 0.121, 'compound': 0.1999}",neutral
4,great value for money works as advertised it is a sd card what else is there to say but this makes me write words,"{'neg': 0.0, 'neu': 0.832, 'pos': 0.168, 'compound': 0.5023}",positive
4,yet but i will be soon new in case and i look forward to using it i dont know what else to say about it,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4,it does what its suppose to do i use it in my samsung laptop i never remove it so its never a problem,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.3657}",neutral
4,the last card i got was bad but at least this one is working properly sandisk is the best brand,"{'neg': 0.09, 'neu': 0.679, 'pos': 0.232, 'compound': 0.6757}",positive
4,i really like this sd card its fast and it looks good great value too what more can be said,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.9041}",positive
4,purchased to add to the memory for my windows tablet dell venue pro and it works like a charm also i shopped aroundand it was the best price i found,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.8555}",positive
4,sandisk is simply one of the best sdhc microsdhc memory card manufacturers that i have used for a number of yearsi have experienced zero failures and they are reusable over and overalso their adapters are quite handy to carry when traveling or at the studiowould like to see sdhc cards in the to terabtye in the near future,"{'neg': 0.048, 'neu': 0.825, 'pos': 0.127, 'compound': 0.6124}",positive
4,this is the sdxc so it also required new reader that can read sdxc if you want to read in the computermost laptop since support this model however the older laptops sd slot cannot read this cardit is safe to buy a sdxc usb reader,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.7096}",positive
4,just dropped right into the phone with no proble disk works great and give me plenty of room for storage,"{'neg': 0.091, 'neu': 0.741, 'pos': 0.169, 'compound': 0.4404}",neutral
4,start at four starsplus one star because its finally a gb sd card i have been longing for this for quite some timeminus one star because its performance is spotty ive been using one in a surface pro for a couple months now and while the write speeds will peak at a sustained mbsec it often slows to or even in the middle of a large file copy i assume thats due to typical flash memory erase cycles or something but i cant imagine it would be at all reliable for recording video to in your phonein the end i like it well enough to get two but its really only good for mass storage with low bandwidth requirements,"{'neg': 0.031, 'neu': 0.883, 'pos': 0.086, 'compound': 0.816}",positive
4,it works in my note smart phone i dont think there is much else you can say about it,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}",neutral
4,it is ok for the pricebut occasionally it has to be removed and reinserted or the device reports no card installed i think the contacts on these are a little flaky,"{'neg': 0.07, 'neu': 0.86, 'pos': 0.07, 'compound': 0.0}",neutral
4,i bought these for my kids tablets and for their action cameras they work in those devices some other devices seem to like the slower cards,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}",neutral
4,very nice,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.4754}",neutral
4,works great in my modern phone and tablet however i was unable to use it on my pcs sd card reader it appears the older card readers are not compatible with class as both my new cards could not be written to without the operating system win reporting write errorsi probably should blame the card reader but it never failed me until trying to write to this card,"{'neg': 0.023, 'neu': 0.861, 'pos': 0.116, 'compound': 0.7784}",positive
4,i for one have not bought into googles or anybody elses idea that streaming everything is so great with all the regressive data caps and sketchy throughput i never want to rely on something being available to me online much better to have it local and with this new card i can finally pack all of my music gb all of my photos dozens of reference ebooks and a few videos to boot and still i have around gb free as breathing room for my podcatcher the only real bummer with this card is the speed just as i got acclimated to sandisks gb extreme plus level of speed going back to ordinary class speed that this card has is a little painful luckily playing music or even playing videos doesnt oversaturate the read performance what will trip you up however is doing a straightforward copy or move operation while youre listening to something this card does not seem to handle multiple simultaneous operations without something going awry so long as you understand its limitations and you can live with them the enormous amount of storage you can pack into your phone or tablet is very welcomeso far ive used one of these in a samsung galaxy note n lg g pad and a sony xperia z compact all with success,"{'neg': 0.028, 'neu': 0.877, 'pos': 0.094, 'compound': 0.9414}",positive
4,i use this in my samsung galaxy siii and it has been great there have been a few instances when the card was not recognized but simply rebooting the phone fixed the problem i am unsure whether this is a samsung issue probably or a sandisk issue but it has only happened to times over the course of a year and a half overall the write speeds are fast enough that you can record p video directly to the card which is exactly what i wanted it for it does come with a fullsize sd card enclosure allowing you to use this in devices that require that type of memory card recommended,"{'neg': 0.056, 'neu': 0.901, 'pos': 0.044, 'compound': -0.3182}",neutral
4,havent used it yet its my first encounter with a micro appears to be a quality product though instructions for using the adapter would be welcomed good cost and fulfillment expecting it to function as advertised based on sandisks track record at our house,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.6486}",positive
4,i bought this for my samsung note tablet to store movies and books i havent watched a full movie on it though i have watched a full tv show without issues i dont really do anything else that needs speed so i cant say how fast it is,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4,it is exactly what it is advertised to be shipped fast and i love the converter that comes with it so i can plug it into my computer,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.6369}",positive
4,i bought this for my galaxy s to expand the memory capacity a bit more it works as it is intended to do fast transfer rate no problems so far,"{'neg': 0.157, 'neu': 0.769, 'pos': 0.074, 'compound': -0.3818}",neutral
4,i have several devices that use micro cards so i buy these in anticipation of needs in the future so i am not going to test this to see if it works when i get this most items i buy at a good price now if i am loading up cameras and recording gear for a trip or maybe a day at le mans i will check them before i travel as i check batteries and spares and chargersso far i have not had a problem with sandisk i am gearing up for a trip my destination is a bit in question at this point,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.6765}",positive
4,this product has worked well with my go pro black edition not slow or glitchy love the products and do reccomend,"{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.743}",positive
4,always bought sandisk memories for my cameras and still satisfied this time bought for the galaxy siii the speed class and reliability are worthsempre comprei memoacuterias da sandisk para minhas cmeras e continuo satisfeito desta vez comprei para o galaxy siii a velocidade classe e confiabilidade valem a pena,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.4215}",neutral
4,disk works as expected we rarely fill it up before purging contents,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4,was able to copy all items from old memory card to this one plugged it into the phone without formatting it and works like a charm i have the galaxy s,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6369}",positive
4,love having all this extra space available sux that in future phones android is moving away from sd slots i love having physical storage available if i delete something from the cloud i cant recover it with this thats not a worrythe only reason i didnt give it stars is because sometimes it feels a little slow but its nothing i cant deal with,"{'neg': 0.029, 'neu': 0.886, 'pos': 0.085, 'compound': 0.5346}",positive
4,this card seems to work well enough speed and so far its working just fine good value for great quality lhb,"{'neg': 0.0, 'neu': 0.546, 'pos': 0.454, 'compound': 0.9062}",positive
