Rating,Review,Score,Sentiment
4,used it for watching television shows the picture was clear and the audio was decent for the location of the speakers,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.3818}",neutral
4,this was a christmas present for the nephew works good he loves it,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.765}",positive
4,have not used the product this item was a gift and i have not yet received word on the product,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",neutral
4,this is really good if you read a lot doesnt strain your eyes and very light weight only demerit is cant use in night if there is not enough light,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5173}",positive
4,its a good tab for the kids keeps them busy wish the speed was faster,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6808}",positive
4,amazon kindle fire has a lot of free app and can be used by any one that wants to get online anywhere,"{'neg': 0.094, 'neu': 0.709, 'pos': 0.197, 'compound': 0.3818}",neutral
4,has what is necessary for the average individuals needs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4,very easy to use and love the graphics of the screen,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.8122}",positive
4,it great just a little small then what i would like it have been,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.765}",positive
4,this kindle allows me to download several books it easily fits in a purse and is light weight,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.34}",neutral
4,purchased mainly to use travelling so havent really had the opportunity to give it a fair road test at this point it was advertised as capable of downloading movies and books so you can watchread while travelling without burning through your data or being hit with data roaming fees or having to purchase wifi during flights,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.7884}",positive
4,this device meets the needs of my grandson he can read and play games on it it also has the parental safeguards,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.5859}",positive
4,will definitely keep buying kindle fire from best buy,"{'neg': 0.157, 'neu': 0.392, 'pos': 0.451, 'compound': 0.6705}",positive
4,i purchased this as a replacement for my older kindle it is excellent as always but i also noticed very little new features or updates since my last kindle model would have liked some more design form factor or feature changes that being said it fits the bill and is amazingly light so i have no other complaints,"{'neg': 0.108, 'neu': 0.796, 'pos': 0.096, 'compound': -0.1822}",neutral
4,good tablet but no youtube kids like on iphone dont expect iphonepad quality very basic appstore for children,"{'neg': 0.122, 'neu': 0.652, 'pos': 0.226, 'compound': 0.34}",neutral
4,got this for my year old daughter she enjoys playing games and reading books a faster processor would me it better,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.7906}",positive
4,great product and reasonable price suitable for everyday use,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}",positive
4,this was purchased as a replacement for one that was dropped one to many times hope this one lasts as long and stands up to the abuse the first one endured,"{'neg': 0.12, 'neu': 0.798, 'pos': 0.083, 'compound': -0.3182}",neutral
4,nice and convenient just wish that it came with written directions so that i could brighten up the screen,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.8255}",positive
4,this is my eighth kindle some others were either lost or screendamaged i bought it as a spare current model is better looking than earlier versions white case sturdier and has an improved screen great price also wish id bought two,"{'neg': 0.047, 'neu': 0.692, 'pos': 0.261, 'compound': 0.8885}",positive
4,im not huge on kids using electronics but my son loves this when we take trips as he can play some of the downloaded games we love it for when we want to get stuff done and still want him to be occupied and this does the trick its a little hard to navigate at first though,"{'neg': 0.057, 'neu': 0.698, 'pos': 0.245, 'compound': 0.9424}",positive
4,bought of these for my and yr old and it said it came with gb storage but actual storage was a little less cant remember exactly how much probably around gb with the other necessary programs that come already preinstalled they mainly use it for games and have downloaded many games on them there is room for external storage and it also has a front and rear camera love the product comes in different color as well i got the blue,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.8573}",positive
4,this is great to occupy your child on the long road trip or just when you need a break from entertaining the little one works great and they can damage or mess up their own toys without using your cell phone or other adult device,"{'neg': 0.102, 'neu': 0.699, 'pos': 0.199, 'compound': 0.7506}",positive
4,good tablet for young kids battery life could be better,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.7003}",positive
4,wanted a tablet but did not want to pay for an ipad the fire is a great tablet with a crystal clear hd videos the perfect inexpensive alternative to the ipad,"{'neg': 0.106, 'neu': 0.524, 'pos': 0.37, 'compound': 0.9203}",positive
4,my kid love this tablet the setup was so easy and the amazon store has a bunch of educational apps that my kid can enjoy playing and learning,"{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.9279}",positive
4,we love this table for our yo it gives him the sense of independence he wants and me the sense of calmness knowing i can control what he gets on and how long he can spend in screen time,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.7845}",positive
4,i am an old traditionalist and have always read from paper or hard back books now i dont lose what page i was on and have more shelf space where books used to be,"{'neg': 0.043, 'neu': 0.888, 'pos': 0.069, 'compound': 0.2163}",neutral
4,bought for year old grandaughter she loves it and now she wont need to steal moms tablet or phone,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.7452}",positive
4,bought this for my yearold totally notech mom her first ebook is gone with the wind she likes the size and ease of use,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6486}",positive
4,my year old loves it good control options just need to figure out how to get the web browser on her side,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.765}",positive
4,durable and great tablet to handle and navigate camera quality is good to be used by a year old great children features,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.9022}",positive
4,this is excellent for kids the only thing i dont like is it is difficult to go to kids web pages by typing in an web address once you set up the kids profile plus it takes away the easy access of the camera which the kids love i may have set it up wrong as it did not come with printed instructions and i am not tech savvy this item is extremely durable and great fun for the kids,"{'neg': 0.081, 'neu': 0.725, 'pos': 0.194, 'compound': 0.9145}",positive
4,i bought this for my sons girlfriend as a gift she really likes it and has positive words,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.8622}",positive
4,this has kept my kids entertained but maybe just a little too entertained sadly they dont want to do much else,"{'neg': 0.178, 'neu': 0.614, 'pos': 0.207, 'compound': 0.1932}",neutral
4,its a good starter tablet to bad it runs on the amazon os,"{'neg': 0.205, 'neu': 0.526, 'pos': 0.269, 'compound': 0.0258}",neutral
4,this was a christmas present for the nephew works good he loves it,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.765}",positive
4,this devices is great for storing all my amazon books it is also very light and portable simple to use as well,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.7845}",positive
4,the amazon fire os is not a perfect os but it is very functional and useful for your average tablet use i would recommend checking the amazon store to ensure the apps you are thinking of using on a fire tablet to ensure you dont have any issues the size on this one is good the screen is not the brightest hd screen that is available but at this price point i cannot complain,"{'neg': 0.119, 'neu': 0.621, 'pos': 0.259, 'compound': 0.9198}",positive
4,if reading is what you do the most with your tablet this is good choice,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}",neutral
4,perfect for what i need to use it for movies etc great for a gift,"{'neg': 0.0, 'neu': 0.483, 'pos': 0.517, 'compound': 0.8934}",positive
4,this device is a nice starter tablet for kids the fire os with freetime unlimited free for year is an excellent environment the warranty is great and had we kept the device im sure we would have had the opportunity to use it however the device we received in the kids edition box was not registered as a kids edition with amazon thus the freetimeunlimited plan only lasted days and the kids edition warranty did not apply amazon could not register the fire as a kids edition so it was returned,"{'neg': 0.046, 'neu': 0.741, 'pos': 0.213, 'compound': 0.9485}",positive
4,great tablet for simple tasks i bought and i have no complaints,"{'neg': 0.306, 'neu': 0.438, 'pos': 0.256, 'compound': 0.0516}",neutral
4,i bought this tablet to replace my textbook it has everything i want and need i only purchased it after i learned you can download from google play the amazon equivalent to google play has a lot of the same apps and games,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.7003}",positive
4,this camera is a great addition to my home i really like it,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.7841}",positive
4,good features and quality would be nice if it worked better in low light should have stepped up for the backlit one this is nice if your conditions are bright,"{'neg': 0.052, 'neu': 0.594, 'pos': 0.354, 'compound': 0.9042}",positive
4,my son just loves it and he thinks its easy to use and the case that comes on it has saved it,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.8555}",positive
4,my kids love this product as do i parental restrictions can be set and they know when they have to shut them off good battery life too,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.7964}",positive
4,i bought my kindle about months ago and the battery is already dead and will not charge,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.6486}",negative
4,this little device is great for it price lots of features,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.5908}",positive
4,love the idea of it not as easy to put the dvd movies on it,"{'neg': 0.123, 'neu': 0.663, 'pos': 0.214, 'compound': 0.4203}",neutral
4,i decided to buy a kindle fire because of the price its way cheaper than most models and more reliable i honestly didnt think i would be able to do muchwith it but can do a lot i have netflix on it and have binge watched a lot because of it i am quite happy with my purchase,"{'neg': 0.03, 'neu': 0.834, 'pos': 0.135, 'compound': 0.7863}",positive
4,i like that the tablet has child settings and time usage very helpful in setting time limits,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.6801}",positive
4,my daughter loves playing with this there are so many features that it keeps her busy,"{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.6705}",positive
4,awesome tablet purchased for kids they love it,"{'neg': 0.0, 'neu': 0.42, 'pos': 0.58, 'compound': 0.8519}",positive
4,a good product that provides the services i desire,"{'neg': 0.0, 'neu': 0.472, 'pos': 0.528, 'compound': 0.6808}",positive
4,this tablet is great for my son would be nice if it had a little more horsepower,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.7845}",positive
4,wanted something with a kids mode on it so we could limit time and content this works saw it for a really low price so couldnt resist otherwise we would have gotten the padded kids version,"{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.3384}",neutral
4,this is my sons th kindle it is reliable but the charging plug area wears out quickly,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4,this tablet is great for my son would be nice if it had a little more horsepower,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.7845}",positive
4,i love my new kindle the size is perfect it fits right in my purse easy to navigate and i love the touch screen i am able to read outside without a glare only flaw is that it is not backlit so in order to read in the dark i need a book light i dont mind that so much i just wish kindle would come out with a case for this kindle with a built in book light like they did for the first generation kindle,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.966}",positive
4,this inch fire is definitely better than the cheaper inch it works fine enough for teens to play games and watch movies,"{'neg': 0.082, 'neu': 0.582, 'pos': 0.336, 'compound': 0.7506}",positive
4,this is my first fire kindle i love it it is fast and has good internet it gives me quick access to all my kindle library i found out its easier to scroll through the pages than when using kindle touch,"{'neg': 0.051, 'neu': 0.74, 'pos': 0.209, 'compound': 0.8176}",positive
4,it is well designed with a safe cover for kids it also come with year warranty my son loves it already,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.8271}",positive
4,i purchased this tablet and am very happy with it,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6115}",positive
4,i bought this device to use with children in my therapy practice it is taking me awhile to figure out how to set it up and organize it it took over and set up things with amazon i did not approve such as charging my account and registering me with prime before i could figure out the settings the picture quality for the screen is beautiful but the camera photos are very pixelated,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.4215}",neutral
4,i mainly bought this so my daughter and i could skype daily but the free time by amazon has proven to be very helpful for kids the big foam cover is awesome if you have a destructive kid,"{'neg': 0.106, 'neu': 0.579, 'pos': 0.315, 'compound': 0.8954}",positive
4,product was purchased for year old very excited to use had a hard time navigating initially battery life not as expectedtoo short short charging chord charging port at tablet site easily worn very positional when charging when plugged in will stick with apple products for now,"{'neg': 0.072, 'neu': 0.825, 'pos': 0.102, 'compound': 0.3597}",neutral
4,i already had a fire but it didnt have enough storage space this tablet solved that problem for me however im unable to download dropbox because it is already installed on my previous tablet and this tablet is a little different i did however figure out that i could install one drive and then put my photos into that program otherwise it is a good tablet,"{'neg': 0.077, 'neu': 0.827, 'pos': 0.096, 'compound': 0.3071}",neutral
4,this was a christmas present for my niece she loved it,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.5994}",positive
4,item work well and was easy to read from in day light,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6124}",positive
4,this camera is a great addition to my home i really like it,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.7841}",positive
4,its nice but not as easy to switch profiles as i would like for it being a childs tablet but overall easy to use just a lot of junk on main profile,"{'neg': 0.171, 'neu': 0.687, 'pos': 0.142, 'compound': -0.2658}",neutral
4,my son really enjoys this its his first tablethe is and had no problem learning how to use it,"{'neg': 0.2, 'neu': 0.653, 'pos': 0.147, 'compound': -0.079}",neutral
4,the color is what got me and the features was on point the screen shows a lot of different displays to share for now until the next one,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.296}",neutral
4,my granddaughter really likes it she found ageappropriate games to play,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.6697}",positive
4,its pretty good for the price my only concern is the quality of the picture not an hd one my daughter complain when shes taking pics,"{'neg': 0.079, 'neu': 0.728, 'pos': 0.193, 'compound': 0.5574}",positive
4,the parental control could be a lot better its nice and compact she loves it,"{'neg': 0.0, 'neu': 0.539, 'pos': 0.461, 'compound': 0.8555}",positive
4,i bought of these to use in a school education program the workers at best buy assured me the apps i needed them to run would work fine unfortunately i was not aware that amazon has its own app store unrelated to apple and goggleplay make sure whatever apps you want to run are also available on the amazone app store as not all are specifically they block anything related to goggle other than that the tablet is great and is a great price and really nice case,"{'neg': 0.067, 'neu': 0.704, 'pos': 0.229, 'compound': 0.9483}",positive
4,i purchased this kindle for my wife because her kindle fire gives off too much glare to use in sunny conditions besides being able to use it while riding in the car during daytime the biggest advantage she found is that it is significantly lighter than the fire since she reads for hours on end that is a big plus the main drawback is that the graphics arent as clear with this reader all in all it was money well spent,"{'neg': 0.08, 'neu': 0.84, 'pos': 0.079, 'compound': -0.0217}",neutral
4,bought this for a work fundraiser and the recipient enjoyed it,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.5106}",positive
4,moved all the ad apps to a folder and loaded what i wanted small size fits in my sport coat pocket,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4,the tablet is great and i like the warranty that it comes with but i dont like the charging port the wire that comes with the device is too short and will not fully snap into the device which will not let you charge the device unless you place it very carefully in the right position and then dont touch it had to buy an after market cable with an mm plug length to get it to charge we bought of the tablets and they both did the same thing on one of the tablets we bought one of the magnetic plugs so that a younger children will not have problems with a loose plug,"{'neg': 0.024, 'neu': 0.871, 'pos': 0.105, 'compound': 0.826}",positive
4,perfect for development if you use the parental controls properly by setting time limits goals for reading vs game play etcdurable reliable perfect for when you need a few minutes of quiet time charger provided was flimsy but any miniusb works better,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.85}",positive
4,purchased for an year old that wanted this badly appears to be rugged links up with my amazon account for content and access year warranty win,"{'neg': 0.113, 'neu': 0.716, 'pos': 0.171, 'compound': 0.2204}",neutral
4,my year old loves this he cant break it with the thick rubber case and we can control the games he plays and how long he plays great mix of educational and fun items the only problem is the charging cord is a bit too easy to break if they pull it off the charger it makes the port loose and you have to get the right angle for it to charge,"{'neg': 0.058, 'neu': 0.733, 'pos': 0.209, 'compound': 0.9186}",positive
4,got it as a gift for my dad so far so gooddidnt not realise the special offers are ads spend more money to buy the one with out themalso hate the fact they removed the wwan connection you now need wifi to connect to the store,"{'neg': 0.117, 'neu': 0.826, 'pos': 0.057, 'compound': -0.4692}",neutral
4,the color is what got me and the features was on point the screen shows a lot of different displays to share for now until the next one,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.296}",neutral
4,this is a great entry level tablet it does not have all of the bells and whistles of more expensive tablets however at its price point the specs are quite impressive this is an easy purchase for a small sized tablet or for a child it is powerful enough and the screen quality is good enough overall i highly recommend it,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.9589}",positive
4,works great for my daughter great price and apps,"{'neg': 0.0, 'neu': 0.461, 'pos': 0.539, 'compound': 0.8481}",positive
4,this was a good pick for first kids tablets i just wish getting to their apps was a little easier,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7968}",positive
4,it a great tablet for children but it doesnt work with google apps,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.3716}",neutral
4,its a good tablet and comes with a lot of free apps and a fantastic warranty,"{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.8689}",positive
4,im a windows person this is not windows im still learning i am happy with the size as it fits easily in to my purse but i hate touch items i always seem to touch the wrong area like spelling something i go for a letter get one of the letters next to so it slows down my typing one of the reasons i dont have a smartphone all in all its pretty good i guess i would recommend it because its the way this world is turning however they dont make a glass protective screen cover only plastic,"{'neg': 0.085, 'neu': 0.741, 'pos': 0.173, 'compound': 0.8176}",positive
4,i was very pleased with how easy it is for children to maneuver,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.7264}",positive
4,good and fast for kids does have very good control of parents on that,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.7003}",positive
4,great tablet for kids with amazon bonuses dont have to worry about what content my kid is accessing,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.8958}",positive
4,the table is great just to experience what is available on a tablet without a hugh expense i would recommend to others,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.765}",positive
4,kid proof bought for my grand babies and they love it,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.802}",positive
4,i have always been a nook customer but recently their models have not received good feedback so while shopping for a new ereader i had to make the decision between the two the biggest influence behind price while the new samsung model of the nook definitely looks great it also has a big price tag overall we are very happy with this purchase it is mostly used as an ereader but we have downloaded a few games kindle is a good reputable tablet and is a good solid ereader,"{'neg': 0.093, 'neu': 0.741, 'pos': 0.166, 'compound': 0.8505}",positive
4,i bought this tablet for my son and he enjoys using it the only thing i dont love is that u need internet to use most apps on it and you cant download youtube kids it has a lot of apps though and a lot of learning material for all ages,"{'neg': 0.066, 'neu': 0.868, 'pos': 0.065, 'compound': -0.0176}",neutral
4,wanted something to use while charging my ipad easy to use,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",neutral
4,very durable and easy to work with i love its functionality and my kid loves having his own tablet good stuff,"{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.9321}",positive
4,i bought this for my year old son for christmas it keeps him busy while my wife and i take him out to dinner at a restaurant its relatively easy to use and he likes some of the kids videos we downloaded for free,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.8402}",positive
4,this was a gift for my girlfriend she loved due to the fact that it was small and compacted,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.7783}",positive
4,great for little kids the case on it is amazing my daughter loves it only thing i would change is the sound a little louder and screen a little bigger,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.9118}",positive
4,got tablet for my daughterlove everything about it and how easy it is to use,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}",neutral
4,this is a good tablet for my son to use to play his games,"{'neg': 0.0, 'neu': 0.675, 'pos': 0.325, 'compound': 0.6486}",positive
4,has all the functionality a child needs with easy parental controls like the child profile with only approved content,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.802}",positive
4,works great with good storage but lacks online browsing speed,"{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.5423}",positive
4,i bought the tablet and it is very nice i really like the night time mode to use before bed so you can still sleep,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.7311}",positive
4,my grandchild really enjoy playing and watch videos on her kindle,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.6779}",positive
4,i bought this for learning and entertaining purposes my daughter is enjoys it i compared this to other learning tablets and found for the price protection plan this works best for us,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.886}",positive
4,i bought this as a way to easily read while on the go im disappointed as its really too big too easily carry around ive discovered its not all that easy to use it for reading purposes,"{'neg': 0.133, 'neu': 0.75, 'pos': 0.116, 'compound': -0.1793}",neutral
4,is good for the kids the only thing is i have to get a sd card for more memory,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}",neutral
4,this is really good if you read a lot doesnt strain your eyes and very light weight only demerit is cant use in night if there is not enough light,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5173}",positive
4,my son loves his new tablet now he can play his games without making a mess of my phone,"{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.8025}",positive
4,bought this for my year old and it is great wish it had a bit more storage but overall very happy with my purchase,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.8717}",positive
4,was recommended to purchase by a family member who has one who is very happy with it,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.6997}",positive
4,this tablet has a lot of features it really makes it worth the money if you have an amazon prime account,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.4336}",neutral
4,my stepkids are pretty rough on their toys and these have lasted pretty darn well so far easy to update and add games apps and school related material go for it if you are looking for a pretty darn decent tablet for the lil ones,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.931}",positive
4,the kindle is an inexpensive ereader that does what i need in the smallest thinnest lightest package i want it for travel and portable convenience when a fullsize tablet is too big and heavy its perfect,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.6124}",positive
4,looking for a reader with some basic tablet functions this was just that,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4,will work well for the purpose it was purchased my child will love the fun and games that he can play very child appropriate and user friendly i would encourage any parent to buy this product,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.9552}",positive
4,this tablet is designed primarily to sell distribute and store media purchased from the amazoncom product line ie kindle ebooks movies viewed or stored from their online movie streaming service etc and it does that very wellreasonably sharp screen good sound good battery life and decent component materials it uses their version of the android os which they call the fire os which is decently responsive and fairly intuitive to use be aware that you cannot install or run most apps purchased from the google play store but must rely on amazons own app store which is decent but not as extensive as either apples or googles,"{'neg': 0.026, 'neu': 0.908, 'pos': 0.066, 'compound': 0.5423}",positive
4,not the fanciest tablet but it definitely gets the job done bought as a gift for a friend that wanted an ereader and he loves it,"{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.9568}",positive
4,looked for a tablet for reading books and light web surfing this fits that need,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4,this tablet is on the smaller side but works for me,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4,this is a nice little tablet for me since i dont do a lot on a tablet its a great size it took a little getting use to working with but am a little more comfortable with it now,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.8369}",positive
4,i bought this for learning and entertaining purposes my daughter is enjoys it i compared this to other learning tablets and found for the price protection plan this works best for us,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.886}",positive
4,it works nice still seems like ancient techonology compared to any apple product,"{'neg': 0.0, 'neu': 0.675, 'pos': 0.325, 'compound': 0.6486}",positive
4,i have not explored all the features of the kindle fire tablet yet why does the sound always have to be reset each time i want it to stay on full sound maximum loudness always i have to reset it each time i fire it up to listen to music whats up with that please direct me someone,"{'neg': 0.082, 'neu': 0.856, 'pos': 0.062, 'compound': -0.296}",neutral
4,was supposed to be a gift there was a glitch in your computer system and it told me i wouldnt receive in time ordered another one from someone else then received it anyway returned to store,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.4404}",neutral
4,bought for my kids and they love them they love the camera,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.8555}",positive
4,this is the perfect reader price is great its easy on your eyes battery lasts longer than a tablet,"{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.8934}",positive
4,this was purchased for my granddaughter for her birthday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4,is good for the kids the only thing is i have to get a sd card for more memory,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}",neutral
4,he is a wizard with computers and tablets and knows much more than me,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4,great tablet for the price add to that expandable memory and its a great gift for the holidays,"{'neg': 0.0, 'neu': 0.487, 'pos': 0.513, 'compound': 0.9287}",positive
4,its not a very powerful tablet i needed something just to view netflix and some other videos not to mention play some music and look at photos other than that i think its too weak not good for gaming for the price though you cant beat it,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.8356}",negative
4,i like that the tablet has child settings and time usage very helpful in setting time limits,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.6801}",positive
4,great little tablet easy to use for kids wish the battery was bigger overall not a bad purchase,"{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.9056}",positive
4,this was a gift for a year old who was enjoying it immediately with very little adult assistance required havent used it myself but probably wont its for kids good purchase,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.7906}",positive
4,here are my pros and cons thus farproperfect size for ebooks and web surfing to alleviate strain on the eyes from my phone displaynice sturdy casing that gives it a nice heft but still weighs in as one of the lighter tablets on the marketchild accounts amazon allows you to set up this tablet with age restricted access for kids making this a low cost piece of tech that is perfect for school kids and allows mom and dad to ration the amount of time lil johnny can play clash of clans and how much he can hit the ol visa card forbattery life thus far wife was on it for about hours last night and battery was at about kindle integration this goes without saying but having my ebooks and audible books synced to the tablet is awesome and my kindle books look great,"{'neg': 0.046, 'neu': 0.812, 'pos': 0.142, 'compound': 0.9574}",positive
4,reminded my son and i of his old early generation kindle that worked so well,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.4101}",neutral
4,i have two kids and they both love it its also nice because it is already setup for them,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.7906}",positive
4,i liked my really old one a bit better it broke after years suddenly the screen failed i had to pay over bucks extra to get rid of the ads to amazon i wasnt aware of this when i first bought so it was more expensive than expected,"{'neg': 0.145, 'neu': 0.713, 'pos': 0.143, 'compound': -0.0258}",neutral
4,i love that this is a real adult tablet with kids programming installed biggest downfall is that my son has trouble switching from app to app otherwise id give it stars the pull up menu eat the bottom isnt very responsive to his little hands,"{'neg': 0.102, 'neu': 0.813, 'pos': 0.085, 'compound': 0.0447}",neutral
4,i bought it xmas for my yr old who always wants our iphones to watch utube videos its cool looking and well made plus alexa is helpful it she still prefers our iphones because the touch screen makes it a bit easier to stop her video and is more sensitive i like it but dont live it,"{'neg': 0.027, 'neu': 0.821, 'pos': 0.152, 'compound': 0.6473}",positive
4,my yo is quite rough with stuff as most are and the case that comes with it is great,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.6249}",positive
